NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO,CENARIO 
B114,0.0315,1.29,115,54.3,87.5,rua,0.4,18.75,1.58,452.74,0.0898,0.0,89.0,1.0,Normal,53.43,2.6,57.65,92.67996530789246,4.509973980919342,61.59,0.0,0.0,4.69,0.02,06
B112,0.0315,1.29,115,54.3,87.5,rua,0.4,18.75,1.58,452.74,0.0898,0.0,89.0,1.0,Normal,53.43,2.6,57.65,92.67996530789246,4.509973980919342,61.59,0.0,0.0,4.69,0.02,06
B110,0.0315,1.29,115,54.3,87.5,rua,0.4,18.75,1.77,382.1,0.0725,0.0,89.0,1.0,Normal,53.43,2.6,57.65,92.67996530789246,4.509973980919342,61.59,0.0,0.0,4.69,0.02,06
B50,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.21,58.54,0.0715,35.47878787878788,89.0,1.65,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B52,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.21,58.54,0.0715,35.47878787878788,89.0,1.65,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B54,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.38,44.65,0.0543,27.060606060606062,89.0,1.65,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B56,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.38,44.65,0.0543,27.060606060606062,89.0,1.65,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B58,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.38,44.65,0.0543,27.060606060606062,89.0,1.65,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B60,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.24,44.65,0.0543,37.83898305084746,89.0,1.18,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B106,0.0315,1.29,115,54.3,87.5,rua,0.4,18.75,1.77,382.1,0.0725,0.0,89.0,1.0,Normal,53.43,2.6,57.65,92.67996530789246,4.509973980919342,61.59,0.0,0.0,4.69,0.02,06
B104,0.0315,1.29,115,54.3,87.5,rua,0.4,18.75,1.77,382.1,0.0725,0.0,89.0,1.0,Normal,53.43,2.6,57.65,92.67996530789246,4.509973980919342,61.59,0.0,0.0,4.69,0.02,06
B102,0.0315,1.29,115,54.3,87.5,rua,0.4,18.75,1.78,298.01,0.0535,0.0,89.0,1.0,Normal,53.43,2.6,57.65,92.67996530789246,4.509973980919342,61.59,0.0,0.0,4.69,0.02,06
B100,0.0618,1.29,115,54.3,87.5,rua,0.4,18.75,1.78,298.01,0.0535,0.0,89.0,1.0,Normal,53.13,2.6,57.3,92.72251308900525,4.537521815008726,61.59,0.0,0.0,4.64,0.04,06
B66,0.0618,1.0,115,54.3,87.5,rua,0.4,18.75,0.78,32.66,0.0353,0.383,89.0,1.0,Normal,53.06,2.6,57.22,92.7298147500874,4.543865781195387,61.59,0.0,0.0,4.62,0.04,06
B62,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.24,44.65,0.0543,37.83898305084746,89.0,1.18,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B64,0.0315,1.0,115,54.3,87.5,rua,0.4,18.75,0.24,44.65,0.0543,37.83898305084746,89.0,1.18,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B65,0.0618,1.0,115,54.3,87.5,rua,0.4,18.75,1.18,342.72,0.0353,0.6506224066390042,89.0,1.205,Normal,53.06,2.6,57.22,92.7298147500874,4.543865781195387,61.59,0.0,0.0,4.62,0.04,06
B63,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.38,439.76,0.0543,366.4666666666667,89.0,1.2,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B61,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.38,439.76,0.0543,366.4666666666667,89.0,1.2,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B59,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.38,439.76,0.0543,366.4666666666667,89.0,1.2,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B57,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.42,520.32,0.0543,433.6000000000001,89.0,1.2,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B55,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.42,520.32,0.0543,433.6000000000001,89.0,1.2,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B53,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.42,520.32,0.0543,433.6000000000001,89.0,1.2,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B51,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.39,642.61,0.0783,514.088,89.0,1.25,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B49,0.0315,1.0,115,54.3,87.5,rua,0.6,18.75,0.39,642.61,0.0783,514.088,89.0,1.25,Transbordamento,53.38,2.6,57.6,92.67361111111111,4.513888888888888,61.59,0.0,0.0,4.68,0.02,06
B138,0.0694,10.0,115,54.3,87.5,rua,0.4,18.75,0.16,92.62,0.113,45.180487804878055,89.0,2.05,Transbordamento,53.53,2.6,57.77,92.6605504587156,4.500605850787606,61.59,0.0,0.0,4.71,0.04,06
B188,0.0677,6.88,115,54.3,87.5,rua,0.6,18.75,0.45,1103.43,0.0393,919.525,89.0,1.2,Transbordamento,53.47,2.6,58.17,91.92023379749013,4.469657899260787,61.59,0.0,0.0,4.7,0.04,06
B189,0.0315,6.88,115,54.3,87.5,rua,0.6,18.75,0.35,1073.32,0.0735,638.8809523809524,89.0,1.68,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B190,0.0315,6.88,115,54.3,87.5,rua,0.6,18.75,0.35,1073.32,0.0735,638.8809523809524,89.0,1.68,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B191,0.0315,6.88,115,54.3,87.5,rua,0.6,18.75,0.35,1073.32,0.0735,638.8809523809524,89.0,1.68,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B192,0.0315,6.88,115,54.3,87.5,rua,0.6,18.75,0.35,1073.32,0.0735,638.8809523809524,89.0,1.68,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B193,0.0315,6.88,115,54.3,87.5,rua,0.6,18.75,0.33,944.7,0.0543,780.7438016528927,89.0,1.21,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B194,0.0618,6.88,115,54.3,87.5,rua,0.6,18.75,0.33,944.7,0.0543,780.7438016528927,89.0,1.21,Transbordamento,53.49,2.6,58.19,91.9230108266025,4.468121670390102,61.59,0.0,0.0,4.7,0.04,06
B195,0.0618,1.03,115,54.3,87.5,rua,0.6,18.75,0.34,846.2,0.0904,693.6065573770493,89.0,1.22,Transbordamento,53.07,2.6,57.69,91.99167966718667,4.506846940544289,61.59,0.0,0.0,4.63,0.04,06
B196,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.34,846.2,0.0904,693.6065573770493,89.0,1.22,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B197,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.34,846.2,0.0904,693.6065573770493,89.0,1.22,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B198,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.34,846.2,0.0904,693.6065573770493,89.0,1.22,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B199,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.44,709.34,0.0365,591.1166666666667,89.0,1.2,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B204,0.0618,1.03,115,54.3,87.5,rua,0.4,18.75,0.87,222.46,0.0356,0.3916666666666666,89.0,1.2,Normal,53.07,2.6,57.69,91.99167966718667,4.506846940544289,61.59,0.0,0.0,4.63,0.04,06
B203,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.53,676.55,0.0548,578.2478632478633,89.0,1.17,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B202,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.53,676.55,0.0548,578.2478632478633,89.0,1.17,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B200,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.44,709.34,0.0365,591.1166666666667,89.0,1.2,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B201,0.0315,1.03,115,54.3,87.5,rua,0.6,18.75,0.53,676.55,0.0548,578.2478632478633,89.0,1.17,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B176,0.068,6.88,115,54.3,87.5,rua,0.4,18.75,0.13,77.29,0.0941,46.00595238095239,89.0,1.68,Transbordamento,53.48,2.6,57.7,92.68630849220104,4.506065857885615,61.59,0.0,0.0,4.7,0.04,06
B177,0.0315,6.88,115,54.3,87.5,rua,0.4,18.75,0.13,77.29,0.0941,46.00595238095239,89.0,1.68,Transbordamento,53.67,2.6,57.93,92.64629725530811,4.48817538408424,61.59,0.0,0.0,4.73,0.02,06
B178,0.0315,6.88,115,54.3,87.5,rua,0.4,18.75,0.13,77.29,0.0941,46.00595238095239,89.0,1.68,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B179,0.0315,6.88,115,54.3,87.5,rua,0.4,18.75,0.13,77.29,0.0941,46.00595238095239,89.0,1.68,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B180,0.0315,6.88,115,54.3,87.5,rua,0.4,18.75,0.11,60.29,0.0734,49.82644628099174,89.0,1.21,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B181,0.0315,6.88,115,54.3,87.5,rua,0.4,18.75,0.11,60.29,0.0734,49.82644628099174,89.0,1.21,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B182,0.0315,6.88,115,54.3,87.5,rua,0.4,18.75,0.11,60.29,0.0734,49.82644628099174,89.0,1.21,Transbordamento,53.67,2.6,58.4,91.90068493150686,4.452054794520548,61.59,0.0,0.0,4.73,0.02,06
B183,0.0315,1.03,115,54.3,87.5,rua,0.4,18.75,0.11,60.29,0.0734,49.82644628099174,89.0,1.21,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B184,0.0315,1.03,115,54.3,87.5,rua,0.4,18.75,0.12,73.88,0.0901,60.55737704918032,89.0,1.22,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B185,0.0315,1.03,115,54.3,87.5,rua,0.4,18.75,0.12,73.88,0.0901,60.55737704918032,89.0,1.22,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B186,0.0315,1.03,115,54.3,87.5,rua,0.4,18.75,0.12,73.88,0.0901,60.55737704918032,89.0,1.22,Transbordamento,53.39,2.6,58.07,91.9407611503358,4.477354916480111,61.59,0.0,0.0,4.68,0.02,06
B187,0.0618,1.03,115,54.3,87.5,rua,0.4,18.75,0.12,73.88,0.0901,60.55737704918032,89.0,1.22,Transbordamento,53.07,2.6,57.23,92.7310850952298,4.543071815481391,61.59,0.0,0.0,4.63,0.04,06
B165,0.0618,3.06,115,54.3,87.5,rua,0.4,18.75,0.13,125.17,0.0722,115.89814814814814,89.0,1.08,Transbordamento,53.34,2.6,57.54,92.7007299270073,4.518595759471672,61.59,0.0,0.0,4.67,0.04,06
BB166,0.0315,3.06,115,54.3,87.5,rua,0.4,18.75,0.13,125.17,0.0722,115.89814814814814,89.0,1.08,Transbordamento,53.57,2.6,58.29,91.90255618459427,4.460456338994682,61.59,0.0,0.0,4.72,0.02,06
BB167,0.0315,3.06,115,54.3,87.5,rua,0.4,18.75,0.13,125.17,0.0722,115.89814814814814,89.0,1.08,Transbordamento,53.57,2.6,58.29,91.90255618459427,4.460456338994682,61.59,0.0,0.0,4.72,0.02,06
B168,0.0315,9.33,115,54.3,87.5,rua,0.4,18.75,0.16,225.29,0.0731,214.56190476190477,89.0,1.05,Transbordamento,53.7,2.6,58.44,91.88911704312116,4.449007529089665,61.59,0.0,0.0,4.74,0.02,06
B169,0.0315,9.33,115,54.3,87.5,rua,0.4,18.75,0.16,225.29,0.0731,214.56190476190477,89.0,1.05,Transbordamento,53.7,2.6,57.96,92.65010351966872,4.485852311939269,61.59,0.0,0.0,4.74,0.02,06
B170,0.0315,9.33,115,54.3,87.5,rua,0.4,18.75,0.16,225.29,0.0731,214.56190476190477,89.0,1.05,Transbordamento,53.7,2.6,57.96,92.65010351966872,4.485852311939269,61.59,0.0,0.0,4.74,0.02,06
B171,0.0315,9.33,115,54.3,87.5,rua,0.4,18.75,0.16,225.29,0.0731,214.56190476190477,89.0,1.05,Transbordamento,53.7,2.6,57.96,92.65010351966872,4.485852311939269,61.59,0.0,0.0,4.74,0.02,06
B172,0.0315,9.33,115,54.3,87.5,rua,0.4,18.75,0.26,268.83,0.0547,298.7,89.0,0.9,Transbordamento,53.7,2.6,57.96,92.65010351966872,4.485852311939269,61.59,0.0,0.0,4.74,0.02,06
B173,0.0315,12.84,115,54.3,87.5,rua,0.4,18.75,0.26,268.83,0.0547,298.7,89.0,0.9,Transbordamento,53.72,2.6,57.99,92.63666149336092,4.483531643386791,61.59,0.0,0.0,4.75,0.02,06
B174,0.0315,12.84,115,54.3,87.5,rua,0.4,18.75,0.26,268.83,0.0547,298.7,89.0,0.9,Transbordamento,53.72,2.6,57.99,92.63666149336092,4.483531643386791,61.59,0.0,0.0,4.75,0.02,06
B175,0.0635,12.84,115,54.3,87.5,rua,0.6,18.75,0.54,,,0.3375,89.0,1.6,Normal,53.59,2.6,57.83,92.66816531212174,4.49593636520837,61.59,0.0,0.0,4.72,0.04,06
B150,0.0636,12.84,115,54.3,87.5,rua,0.4,18.75,0.17,316.7,0.0585,351.88888888888886,89.0,0.9,Transbordamento,53.59,2.6,58.31,91.90533356199624,4.458926427713942,61.59,0.0,0.0,4.72,0.04,06
B151,0.0368,12.84,115,54.3,87.5,rua,0.4,18.75,0.22,136.88,0.0414,136.88,89.0,1.0,Transbordamento,53.7,2.6,58.44,91.88911704312116,4.449007529089665,61.59,0.0,0.0,4.74,0.02,06
B152,0.0368,12.84,115,54.3,87.5,rua,0.4,18.75,0.17,316.7,0.0585,351.88888888888886,89.0,0.9,Transbordamento,53.7,2.6,58.44,91.88911704312116,4.449007529089665,61.59,0.0,0.0,4.74,0.02,06
B153,0.0341,9.33,115,54.3,87.5,rua,0.4,18.75,0.22,136.88,0.0414,136.88,89.0,1.0,Transbordamento,53.69,2.6,58.42,91.90345771995892,4.450530640191715,61.59,0.0,0.0,4.74,0.02,06
B154,0.0356,9.33,115,54.3,87.5,rua,0.4,18.75,0.17,47.55,0.058,45.28571428571428,89.0,1.05,Transbordamento,53.68,2.6,58.41,91.90207156308853,4.451292586885808,61.59,0.0,0.0,4.74,0.02,06
B155,0.0371,9.33,115,54.3,87.5,rua,0.4,18.75,0.11,103.01,0.0842,103.01,89.0,1.0,Transbordamento,53.67,2.6,58.41,91.88495120698512,4.451292586885808,61.59,0.0,0.0,4.73,0.02,06
B157,0.0323,9.33,115,54.3,87.5,rua,0.4,18.75,0.11,103.01,0.0842,103.01,89.0,1.0,Transbordamento,53.7,2.6,58.44,91.88911704312116,4.449007529089665,61.59,0.0,0.0,4.74,0.02,06
B158,0.0328,9.33,115,54.3,87.5,rua,0.4,18.75,0.17,47.55,0.058,45.28571428571428,89.0,1.05,Transbordamento,53.69,2.6,57.96,92.63285024154588,4.485852311939269,61.59,0.0,0.0,4.74,0.02,06
B159,0.035,3.06,115,54.3,87.5,rua,0.4,18.75,0.11,103.01,0.0842,103.01,89.0,1.0,Transbordamento,53.55,2.6,57.79,92.66309050008653,4.499048278248832,61.59,0.0,0.0,4.71,0.02,06
B160,0.0315,9.33,115,54.3,87.5,rua,0.4,18.75,0.17,47.55,0.058,45.28571428571428,89.0,1.05,Transbordamento,53.7,2.6,57.96,92.65010351966872,4.485852311939269,61.59,0.0,0.0,4.74,0.02,06
B161,0.0408,3.06,115,54.3,87.5,rua,0.4,18.75,0.11,103.01,0.0842,103.01,89.0,1.0,Transbordamento,53.5,2.6,57.73,92.67278711241988,4.50372423350078,61.59,0.0,0.0,4.7,0.02,06
B162,0.0315,3.06,115,54.3,87.5,rua,0.4,18.75,0.19,57.5,0.0702,53.24074074074074,89.0,1.08,Transbordamento,53.57,2.6,57.81,92.6656287839474,4.497491783428472,61.59,0.0,0.0,4.72,0.02,06
B163,0.0719,3.06,115,54.3,87.5,rua,0.4,18.75,0.07,33.9,0.0413,33.9,89.0,1.0,Transbordamento,53.29,2.6,57.49,92.6943816315881,4.522525656635937,61.59,0.0,0.0,4.66,0.04,06
B164,0.0908,3.06,115,54.3,87.5,rua,0.4,18.75,0.19,57.5,0.0702,53.24074074074074,89.0,1.08,Transbordamento,53.19,2.6,57.37,92.71396200104584,4.531985358201151,61.59,0.0,0.0,4.64,0.05,06
B210,0.9544,1.03,115,54.3,87.5,rua,0.4,138.0,0.78,408.78,0.54,0.3213675213675214,89.0,1.17,Normal,52.63,2.6,56.68,92.85462244177842,4.587155963302752,61.59,0.0,0.0,30.36,0.54,06
B205,0.0644,1.03,115,54.3,87.5,rua,0.4,18.75,0.82,201.26,0.0788,0.421,89.0,1.0,Normal,53.07,2.6,57.69,91.99167966718667,4.506846940544289,61.59,0.0,0.0,4.62,0.04,06
B206,0.0345,1.03,115,54.3,87.5,rua,0.4,18.75,0.82,201.26,0.0788,0.421,89.0,1.0,Normal,53.36,2.6,58.04,91.9365954514128,4.479669193659546,61.59,0.0,0.0,4.68,0.02,06
B207,0.0375,1.03,115,54.3,87.5,rua,0.4,18.75,0.82,201.26,0.0788,0.421,89.0,1.0,Normal,53.33,2.6,58.0,91.94827586206895,4.482758620689655,61.59,0.0,0.0,4.67,0.02,06
B208,0.0416,1.03,115,54.3,87.5,rua,0.4,18.75,0.3,139.65,0.0512,120.38793103448278,89.0,1.16,Transbordamento,53.28,2.6,57.95,91.94132873166522,4.486626402070751,61.59,0.0,0.0,4.66,0.02,06
B209,0.047,1.03,115,54.3,87.5,rua,0.4,18.75,0.3,139.65,0.0512,120.38793103448278,89.0,1.16,Transbordamento,53.22,2.6,57.88,91.94885970974428,4.492052522460263,61.59,0.0,0.0,4.65,0.03,06
B211,0.0691,1.0,115,54.3,87.5,rua,0.4,18.75,0.19,97.44,0.0397,97.44,89.0,1.0,Transbordamento,53.0,2.6,57.61,91.9979170282937,4.513105363652143,61.59,0.0,0.0,4.61,0.04,06
B212,0.0328,2.39,115,54.3,87.5,rua,0.4,18.75,0.09,65.11,0.0792,65.11,89.0,1.0,Transbordamento,53.53,2.6,58.24,91.91277472527472,4.464285714285714,61.59,0.0,0.0,4.71,0.02,06
B213,0.0371,2.39,115,54.3,87.5,rua,0.4,18.75,0.09,65.11,0.0792,65.11,89.0,1.0,Transbordamento,53.49,2.6,58.19,91.9230108266025,4.468121670390102,61.59,0.0,0.0,4.7,0.02,06
B214,0.0667,2.39,115,54.3,87.5,rua,0.4,18.75,0.09,65.11,0.0792,65.11,89.0,1.0,Transbordamento,53.26,2.6,57.92,91.95441988950276,4.488950276243094,61.59,0.0,0.0,4.66,0.04,06
B215,0.0524,4.16,115,54.3,87.5,rua,0.4,18.75,0.11,60.62,0.0737,60.62,89.0,1.0,Transbordamento,53.47,2.6,58.16,91.93603851444291,4.470426409903714,61.59,0.0,0.0,4.7,0.03,06
B216,0.0747,4.16,115,54.3,87.5,rua,0.4,18.75,0.11,60.62,0.0737,60.62,89.0,1.0,Transbordamento,53.34,2.6,58.01,91.94966385106017,4.48198586450612,61.59,0.0,0.0,4.67,0.04,06
B217,0.0315,1.79,115,54.3,87.5,rua,0.4,18.75,0.12,63.85,0.0776,63.85,89.0,1.0,Transbordamento,53.49,2.6,58.19,91.9230108266025,4.468121670390102,61.59,0.0,0.0,4.7,0.02,06
B218,0.0315,1.79,115,54.3,87.5,rua,0.4,18.75,0.12,63.85,0.0776,63.85,89.0,1.0,Transbordamento,53.49,2.6,58.19,91.9230108266025,4.468121670390102,61.59,0.0,0.0,4.7,0.02,06
B219,0.0315,1.79,115,54.3,87.5,rua,0.4,18.75,0.12,63.85,0.0776,63.85,89.0,1.0,Transbordamento,53.49,2.6,58.19,91.9230108266025,4.468121670390102,61.59,0.0,0.0,4.7,0.02,06
B220,0.0391,1.79,115,54.3,87.5,rua,0.4,18.75,0.12,63.85,0.0776,63.85,89.0,1.0,Transbordamento,53.42,2.6,58.11,91.92909998279126,4.47427293064877,61.59,0.0,0.0,4.69,0.02,06
B221,0.0874,6.0,115,54.3,87.5,rua,0.4,18.75,0.09,41.65,0.0506,41.65,89.0,1.0,Transbordamento,53.36,2.6,58.04,91.9365954514128,4.479669193659546,61.59,0.0,0.0,4.67,0.05,06
B224,0.0315,6.0,115,54.3,87.5,rua,0.4,18.75,0.11,55.45,0.0674,55.45,89.0,1.0,Transbordamento,53.65,2.6,58.38,91.89791024323398,4.453579993148338,61.59,0.0,0.0,4.73,0.02,06
B223,0.0315,6.0,115,54.3,87.5,rua,0.4,18.75,0.11,55.45,0.0674,55.45,89.0,1.0,Transbordamento,53.65,2.6,58.38,91.89791024323398,4.453579993148338,61.59,0.0,0.0,4.73,0.02,06
B222,0.053,2.57,115,54.3,87.5,rua,0.4,18.75,0.11,55.45,0.0674,55.45,89.0,1.0,Transbordamento,53.38,2.6,58.06,91.93937306234928,4.478126076472615,61.59,0.0,0.0,4.68,0.03,06
P1,,,115,54.3,,rua,,,0.0,0.0,0.423,,,1.0,,423.0,,,,,,,,,,06
P2,,,115,54.3,,rua,,,0.0,0.0,0.59,,,1.0,,590.0,,,,,,,,,,06
P3,,,115,54.3,,rua,,,0.0,0.0,0.866,,,0.98,,866.0,,,,,,,,,,06
P4,,,115,54.3,,rua,,,0.0,0.0,1.033,,,0.98,,1033.0,,,,,,,,,,06
P5,,,115,54.3,,rua,,,0.0,0.0,1.01,,,1.0,,1010.0,,,,,,,,,,06
P6,,,115,54.3,,rua,,,0.0,0.0,1.178,,,1.0,,1178.0,,,,,,,,,,06
P7,,,115,54.3,,rua,,,0.0,0.0,1.051,,,1.0,,1051.0,,,,,,,,,,06
P8,,,115,54.3,,rua,,,0.0,0.0,0.341,,,1.0,,341.0,,,,,,,,,,06
P9,,,115,54.3,,rua,,,0.0,0.0,0.51,,,1.0,,510.0,,,,,,,,,,06
P10,,,115,54.3,,rua,,,44.79,44.79,0.0545,,,1.23,,54.5,,,,,,,,,,06
P11,,,115,54.3,,rua,,,487.85,487.85,0.0543,,,1.23,,54.3,,,,,,,,,,06
P12,,,115,54.3,,rua,,,0.425,0.425,0.0774,,,1.23,,77.39999999999999,,,,,,,,,,06
P13,,,115,54.3,,rua,,,0.367,0.367,0.0663,,,1.2,,66.3,,,,,,,,,,06
P17,,,115,54.3,,rua,,,0.0,0.0,0.004,,,1.0,,4.0,,,,,,,,,,06
P18,,,115,54.3,,rua,,,0.0,0.0,0.025,,,1.0,,25.0,,,,,,,,,,06
P19,,,115,54.3,,rua,,,0.433,0.433,0.0897,,,1.0,,89.7,,,,,,,,,,06
P20,,,115,54.3,,rua,,,0.0,0.0,0.289,,,1.0,,289.0,,,,,,,,,,06
P23,,,115,54.3,,rua,,,0.383,0.383,0.0353,,,1.0,,35.3,,,,,,,,,,06
P24,,,115,54.3,,rua,,,0.784,0.784,0.0353,,,1.205,,35.3,,,,,,,,,,06
P25,,,115,54.3,,rua,,,44.65,44.65,0.0543,,,1.18,,54.3,,,,,,,,,,06
P26,,,115,54.3,,rua,,,439.76,439.76,0.0543,,,1.2,,54.3,,,,,,,,,,06
P27,,,115,54.3,,rua,,,44.65,44.65,0.0543,,,1.65,,54.3,,,,,,,,,,06
P28,,,115,54.3,,rua,,,520.32,520.32,0.0543,,,1.2,,54.3,,,,,,,,,,06
P29,,,115,54.3,,rua,,,58.54,58.54,0.0715,,,1.65,,71.5,,,,,,,,,,06
P30,,,115,54.3,,rua,,,642.61,642.61,0.0783,,,1.25,,78.3,,,,,,,,,,06
P31,,,115,54.3,,rua,,,0.155,0.155,0.0356,,,1.8,,35.6,,,,,,,,,,06
P32,,,115,54.3,,rua,,,,,,,,1.55,,,,,,,,,,,,06
P33,,,115,54.3,,rua,,,44.82,44.82,0.0547,,,1.6,,54.7,,,,,,,,,,06
P34,,,115,54.3,,rua,,,,,,,,1.6,,,,,,,,,,,,06
P35,,,115,54.3,,rua,,,29.88,29.88,0.0365,,,1.78,,36.5,,,,,,,,,,06
P36,,,115,54.3,,rua,,,,,,,,1.78,,,,,,,,,,,,06
P37,,,115,54.3,,rua,,,61.24,61.24,0.0747,,,1.5,,74.7,,,,,,,,,,06
P38,,,115,54.3,,rua,,,,,,,,1.5,,,,,,,,,,,,06
P39,,,115,54.3,,rua,,,0.6,0.6,,,,1.0,,,,,,,,,,,,06
P40,,,115,54.3,,rua,,,0.0,0.0,0.001,,,1.0,,1.0,,,,,,,,,,06
P41,,,115,54.3,,rua,,,0.0,0.0,0.286,,,1.075,,286.0,,,,,,,,,,06
P42,,,115,54.3,,rua,,,0.0,0.0,0.857,,,1.075,,857.0,,,,,,,,,,06
P43,,,115,54.3,,rua,,,0.0,0.0,0.613,,,1.0,,613.0,,,,,,,,,,06
P44,,,115,54.3,,rua,,,0.0,0.0,0.779,,,1.0,,779.0,,,,,,,,,,06
P45,,,115,54.3,,rua,,,0.0,0.0,0.601,,,1.0,,601.0,,,,,,,,,,06
P46,,,115,54.3,,rua,,,0.0,0.0,0.768,,,1.0,,768.0,,,,,,,,,,06
P47,,,115,54.3,,rua,,,0.0,0.0,0.416,,,1.0,,416.0,,,,,,,,,,06
P48,,,115,54.3,,rua,,,0.0,0.0,0.585,,,1.0,,585.0,,,,,,,,,,06
